Site_Name,RecyclingS,BankTypeNa,Latitude,Longitude
"East Fettes Avenue","Half Way Down Ave","Bottle Bank - Clear",55.963779681862,-3.2214657537973
"East Fettes Avenue","Half Way Down Ave","Bottle Bank - Green",55.963779681862,-3.2214657537973
"East Fettes Avenue","Half Way Down Ave","Bottle Bank - Green",55.963779681862,-3.2214657537973
"East Fettes Avenue","Half Way Down Ave","Bottle Bank - Brown",55.963779681862,-3.2214657537973
"East Fettes Avenue","Easte Fettes Avenue, Entrance of Inverleith Park","Bottle Bank - Mixed",55.962816057375,-3.2207785966378
"East Fettes Avenue","Easte Fettes Avenue, Entrance of Inverleith Park","Bottle Bank - Mixed",55.962816057375,-3.2207785966378
"East Fettes Avenue","Easte Fettes Avenue, Entrance of Inverleith Park","Bottle Bank - Mixed",55.962816057375,-3.2207785966378
"East Fettes Avenue","Half Way Down Ave","Bottle Bank - Green",55.963779681862,-3.2214657537973
"East Fettes Avenue","Half Way Down Ave","Bottle Bank - Clear",55.963779681862,-3.2214657537973
"East London Street","Nos. 81-89 East London Street (top car park)",Packaging,55.959806348067,-3.1857642962966
"East London Street","St Mary's Primary School",Packaging,55.959835689493,-3.187383022908
"East London Street","Nos. 81-89 East London Street (bottom car park)",Packaging,55.959685564796,-3.186177071718
"East London Street","Nos. 81-89 East London Street (top car park)",Packaging,55.959806348067,-3.1857642962966
"East London Street","St Mary's Primary School","Paper Bank",55.959835689493,-3.187383022908
"East London Street","Nos. 81-89 East London Street (bottom car park)",Packaging,55.959685564796,-3.186177071718
"East Newington Place","Nos. 3 - 6 East Newington Place","Paper Bank",55.93881451563,-3.1775182665453
"East Newington Place","Nos. 3 - 6 East Newington Place",Packaging,55.93881451563,-3.1775182665453
"East Newington Place","Nos. 3 - 6 East Newington Place","Bottle Bank - Mixed",55.93881451563,-3.1775182665453
"East Newington Place","Nos. 3 - 6 East Newington Place",Packaging,55.93881451563,-3.1775182665453
"East Norton Place","Opposite No. 6 East Norton Place","Paper Bank",55.95755427326,-3.1703830309286
"East Norton Place","No. 19 East Norton Place",Packaging,55.957540273387,-3.1718561843613
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue","Bottle Bank - Mixed",55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue",Packaging,55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue",Packaging,55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue",Packaging,55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue",Packaging,55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue","Paper Bank",55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue","Bottle Bank - Mixed",55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue","Bottle Bank - Mixed",55.969570291396,-3.2470915547326
"East Pilton Farm Avenue","Opposite no 15B West Pilton Avenue",Packaging,55.969570291396,-3.2470915547326
"East Pilton Farm Crescent","No. 1 East Pilton Farm Crescent",Packaging,55.971793086056,-3.2261567132219
"East Pilton Farm Crescent","No. 8 East Pilton Farm Crescent","Paper Bank",55.971559155985,-3.2252840677622
"East Pilton Farm Crescent","No. 8 East Pilton Farm Crescent",Packaging,55.971559155985,-3.2252840677622
"East Pilton Farm Crescent","No. 8 East Pilton Farm Crescent","Bottle Bank - Mixed",55.971559155985,-3.2252840677622
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent","Bottle Bank - Mixed",55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent",Packaging,55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent",Packaging,55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","No. 12 East Pilton Farm Crescent",Packaging,55.971968151954,-3.2248163023781
"East Pilton Farm Crescent","No. 12 East Pilton Farm Crescent","Paper Bank",55.971968151954,-3.2248163023781
"East Pilton Farm Crescent","No. 10 East Pilton Farm Crescent","Paper Bank",55.97176011805,-3.2249539357788
"East Pilton Farm Crescent","No. 10 East Pilton Farm Crescent","Bottle Bank - Mixed",55.97176011805,-3.2249539357788
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent",Packaging,55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","No. 12 East Pilton Farm Crescent","Bottle Bank - Mixed",55.971968151954,-3.2248163023781
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent",Packaging,55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent","Paper Bank",55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","No. 4 East Pilton Farm Crescent",Packaging,55.971454931528,-3.2258255545936
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent","Paper Bank",55.972091521366,-3.2250605503017
"East Pilton Farm Crescent","No. 10 East Pilton Farm Crescent",Packaging,55.97176011805,-3.2249539357788
"East Pilton Farm Crescent","LHS No. 12 East Pilton Farm Crescent",Packaging,55.972091521366,-3.2250605503017
"East Pilton Farm Place","Nos. 1 & 2 East Pilton Farm Place","Paper Bank",55.972729889317,-3.2268272944008
"East Pilton Farm Place","Nos. 1 & 2 East Pilton Farm Place",Packaging,55.972729889317,-3.2268272944008
"East Pilton Farm Place","Nos. 1 & 2 East Pilton Farm Place",Packaging,55.972729889317,-3.2268272944008
"East Pilton Farm Place","Nos. 1 & 2 East Pilton Farm Place",Packaging,55.972729889317,-3.2268272944008
"East Pilton Farm Place","Nos. 1 & 2 East Pilton Farm Place","Bottle Bank - Mixed",55.972729889317,-3.2268272944008
"East Pilton Farm Wynd","The Strada",Packaging,55.974056585849,-3.224433636109
"East Preston Street","No. 34 East Preston Street",Packaging,55.939615711061,-3.1764218979585
"East Preston Street","No. 12 East Preston Street",Packaging,55.939289183463,-3.1786213244757
"East Preston Street","Nos. 18 - 20 East Preston Street","Paper Bank",55.939319193931,-3.1783020435439
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park - Grierson House","Paper Bank",55.927992562907,-3.1665466946345
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park - Robertson House","Paper Bank",55.929295645521,-3.1655775105349
"East Suffolk Park","East Suffolk Park - Buchanan House","Paper Bank",55.929692799196,-3.1672860327548
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park - No. 4 Carlyle House","Paper Bank",55.929642345065,-3.1659720556254
"East Suffolk Park","East Suffolk Park - Robertson House",Packaging,55.929295645521,-3.1655775105349
"East Suffolk Park","East Suffolk Park - Buchanan House","Paper Bank",55.929692799196,-3.1672860327548
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park - Buchanan House",Packaging,55.929692799196,-3.1672860327548
"East Suffolk Park","East Suffolk Park - Buchanan House",Packaging,55.929692799196,-3.1672860327548
"East Suffolk Park","East Suffolk Park - Balfour House","Paper Bank",55.928685803027,-3.1673517829622
"East Suffolk Park","East Suffolk Park - No. 10 Darroch House","Paper Bank",55.92902842871,-3.1653294065378
"East Suffolk Park","East Suffolk Park - Grierson House",Packaging,55.927992562907,-3.1665466946345
"East Suffolk Park","East Suffolk Park - Robertson House","Paper Bank",55.929295645521,-3.1655775105349
"East Suffolk Park","East Suffolk Park - No. 10 Darroch House",Packaging,55.92902842871,-3.1653294065378
"East Suffolk Park","East Suffolk Park - Balfour House","Paper Bank",55.928685803027,-3.1673517829622
"East Suffolk Park","East Suffolk Park - Grierson House","Paper Bank",55.927992562907,-3.1665466946345
"East Suffolk Park","East Suffolk Park - No. 13 Playfair House",Packaging,55.928304193032,-3.1658998521361
"East Suffolk Park","East Suffolk Park - No. 13 Playfair House","Paper Bank",55.928304193032,-3.1658998521361
"East Suffolk Park","East Suffolk Park - Grierson House",Packaging,55.927992562907,-3.1665466946345
"East Suffolk Park","East Suffolk Park - No. 4 Carlyle House",Packaging,55.929642345065,-3.1659720556254
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park - Robertson House",Packaging,55.929295645521,-3.1655775105349
"East Suffolk Park","East Suffolk Park (Robertson House)","Bottle Bank - Mixed",55.929516230789,-3.1650559508679
"East Suffolk Park","East Suffolk Park - Balfour House",Packaging,55.928685803027,-3.1673517829622
"East Suffolk Park","East Suffolk Park - Balfour House",Packaging,55.928685803027,-3.1673517829622
"East Trinity Road","No. 1 East Trinity Road","Paper Bank",55.977644913777,-3.197592093765
"East Trinity Road","No. 1 East Trinity Road",Packaging,55.977644913777,-3.197592093765
"Easter Dalry Drive","No. 6 Easter Dalry Drive","Paper Bank",55.94411092957,-3.222319492856
"Easter Dalry Drive","No. 6 Easter Dalry Drive",Packaging,55.94411092957,-3.222319492856
"Easter Dalry Drive","No. 1 Easter Dalry Drive",Packaging,55.943584442525,-3.2219506527222
"Easter Dalry Drive","No. 1 Easter Dalry Drive","Paper Bank",55.943584442525,-3.2219506527222
"Easter Dalry Place","Nos. 2 - 4 Easter Dalry Place",Packaging,55.94401538435,-3.2228929022615
"Easter Dalry Place","Nos. 2 - 4 Easter Dalry Place","Paper Bank",55.94401538435,-3.2228929022615
"Easter Dalry Rigg","No. 3 Easter Dalry Rigg",Packaging,55.943297561778,-3.2227902192287
"Easter Dalry Rigg","No. 3 Easter Dalry Rigg","Paper Bank",55.943297561778,-3.2227902192287
"Easter Dalry Wynd","No. 20-30 Easter Dalry Wynd",Packaging,55.944100266701,-3.2215826190653
"Easter Dalry Wynd","No. 20-30 Easter Dalry Wynd",Packaging,55.944100266701,-3.2215826190653
"Easter Dalry Wynd","No.1 Easter Dalry Wynd",Packaging,55.944379742429,-3.2205826754317
"Easter Dalry Wynd","No.1 Easter Dalry Wynd","Paper Bank",55.944379742429,-3.2205826754317
"Easter Dalry Wynd","No. 20-30 Easter Dalry Wynd",Packaging,55.944100266701,-3.2215826190653
"Easter Road","No. 164-166 Easter road","Paper Bank",55.960632504213,-3.1707803004975
"Easter Road","No. 164-166 Easter road","Bottle Bank - Mixed",55.960632504213,-3.1707803004975
"Easter Road","No. 164-166 Easter road",Packaging,55.960632504213,-3.1707803004975
"Easter Road","No. 155 Easter Road",Packaging,55.961889802437,-3.171795423124
"Easter Steil","Nos 30, 32 & 35 Easter Steil","Paper Bank",55.918735847842,-3.2232167828063
"Easter Steil","Nos 30, 32 & 35 Easter Steil","Paper Bank",55.918735847842,-3.2232167828063
"Easter Steil","Nos 30, 32 & 35 Easter Steil","Paper Bank",55.918735847842,-3.2232167828063
"Echline Rigg | South Queensferry","Echline Rigg","Paper Bank",55.988730423667,-3.41022450211
"Echline Rigg | South Queensferry","Echline Rigg",Packaging,55.988730423667,-3.41022450211
"Echline Rigg | South Queensferry","Echline Rigg",Packaging,55.988730423667,-3.41022450211
"Echline Rigg | South Queensferry","Echline Rigg","Bottle Bank - Mixed",55.988730423667,-3.41022450211
"Echline Rigg | South Queensferry","Echline Rigg",Packaging,55.988730423667,-3.41022450211
"Edina Place","Opposite No. 1 Edina Place",Packaging,55.95942317112,-3.1713364463587
"Edina Place","Opposite No. 1 Edina Place",Packaging,55.95942317112,-3.1713364463587
"Edina Place","Opposite No. 1 Edina Place","Paper Bank",55.95942317112,-3.1713364463587
"Edina Street","No .3 Edina Street","Paper Bank",55.959667992058,-3.1720486348888
"Edina Street","No .3 Edina Street",Packaging,55.959667992058,-3.1720486348888
"Elbe Street","Bin Stores at 4 and 6",Packaging,55.973486459576,-3.1645828628657
"Elbe Street","Bin Stores at 4 and 6",Packaging,55.973486459576,-3.1645828628657
"Elbe Street","Bin Stores at 4 and 6",Packaging,55.973486459576,-3.1645828628657
"Elbe Street","Bin Stores at 4 and 6",Packaging,55.973486459576,-3.1645828628657
"Elbe Street","Bin Stores at 4 and 6",Packaging,55.973486459576,-3.1645828628657
"Elbe Street","Bin Stores at 4 and 6",Packaging,55.973486459576,-3.1645828628657
"Elgin Terrace","No. 21 Elgin Terrace","Paper Bank",55.960724160551,-3.1724810235859
"Elgin Terrace","No. 21 Elgin Terrace",Packaging,55.960724160551,-3.1724810235859
"Elgin Terrace","No. 10 Elgin Terrace","Paper Bank",55.959596885027,-3.1729114565008
"Elgin Terrace","No. 10 Elgin Terrace",Packaging,55.959596885027,-3.1729114565008
"Elliot Street","No. 11 Elliot Street","Bottle Bank - Mixed",55.961682887541,-3.172766318746
"Elliot Street","No. 11 Elliot Street","Paper Bank",55.961682887541,-3.172766318746
"Elliot Street","No. 11 Elliot Street",Packaging,55.961682887541,-3.172766318746
"Eyre Place","Nos. 2 & 8 Eyre Place","Bottle Bank - Mixed",55.960531986509,-3.1999147288011
"Eyre Place","Nos. 2 & 8 Eyre Place","Bottle Bank - Mixed",55.960531986509,-3.1999147288011
"Eyre Place","Nos. 2 & 8 Eyre Place",Packaging,55.960531986509,-3.1999147288011
"Eyre Place","Nos. 2 & 8 Eyre Place",Packaging,55.960531986509,-3.1999147288011
"Eyre Place","Nos. 2 & 8 Eyre Place","Paper Bank",55.960531986509,-3.1999147288011
"Eyre Terrace","No.1 Eyre Terrace","Paper Bank",55.960579862407,-3.1996118599738
"Falcon Avenue","No.19 Falcon Avenue",Packaging,55.930155624398,-3.2087391376566
"Falcon Avenue","No.19 Falcon Avenue","Paper Bank",55.930155624398,-3.2087391376566
"Falcon Avenue","No.19 Falcon Avenue",Packaging,55.930155624398,-3.2087391376566
"Falcon Court","Falcon Court","Bottle Bank - Mixed",55.928461135965,-3.2074379673504
"Falcon Court","Falcon Court","Paper Bank",55.928461135965,-3.2074379673504
"Falcon Court","Falcon Court",Packaging,55.928461135965,-3.2074379673504
"Falcon Court","Falcon Court","Bottle Bank - Mixed",55.928461135965,-3.2074379673504
"Falcon Lane","Falcon Lane",Packaging,-63.111842317538,29.704960526756
"Falcon Lane","Falcon Lane","Paper Bank",38.457555803174,-24.501231437164
"Falcon Lane","Falcon Lane","Paper Bank",-63.111842317538,29.704960526756
"Falcon Lane","Falcon Lane","Bottle Bank - Mixed",-63.111842317538,29.704960526756
"Falcon Lane","Falcon Lane",Packaging,38.457555803174,-24.501231437164
"Falcon Lane","Falcon Lane","Bottle Bank - Mixed",38.457555803174,-24.501231437164
"Falcon Road","Opposite No. 71 Falcon Road","Paper Bank",55.929486483814,-3.205501169028
"Falcon Road","Opposite No. 71 Falcon Road",Packaging,55.929486483814,-3.205501169028
"Falcon Road West","No. 2 Falcon Road West",Packaging,55.928938395284,-3.2091653912329
"Falcon Road West","No. 2 Falcon Road West","Paper Bank",55.928938395284,-3.2091653912329
"Ferniehill Road","Nos. 1 - 10 Brackenridge View","Bottle Bank - Mixed",55.911099456689,-3.1289881162413
"Ferniehill Road","Nos. 1 - 10 Brackenridge View",Packaging,55.911099456689,-3.1289881162413
"Ferniehill Road","Nos. 1 - 10 Brackenridge View",Packaging,55.911099456689,-3.1289881162413
"Ferniehill Road","Nos. 1 - 10 Brackenridge View","Paper Bank",55.911099456689,-3.1289881162413
"Ferry Gait Crescent","Redrow Homes, 2-4 Ferry Gait Crescent","Paper Bank",55.966767920832,-3.2593536797839
"Ferry Gait Crescent","No. 20 Ferry Gait Crescent","Paper Bank",55.968134229428,-3.2601831353904
"Ferry Gait Crescent","No. 20 Ferry Gait Crescent",Packaging,55.968134229428,-3.2601831353904
"Ferry Gait Crescent","No. 20 Ferry Gait Crescent",Packaging,55.968134229428,-3.2601831353904
"Ferry Gait Crescent","No. 20 Ferry Gait Crescent","Bottle Bank - Mixed",55.968134229428,-3.2601831353904
"Ferry Gait Crescent","Redrow Homes, 2-4 Ferry Gait Crescent","Bottle Bank - Mixed",55.966767920832,-3.2593536797839
"Ferry Gait Crescent","Redrow Homes, 2-4 Ferry Gait Crescent",Packaging,55.966767920832,-3.2593536797839
"Ferry Gait Drive","No. 66 Ferry Gait Drive","Paper Bank",55.968030312686,-3.2615576198826
"Ferry Gait Drive","No. 66 Ferry Gait Drive","Bottle Bank - Mixed",55.968030312686,-3.2615576198826
"Ferry Gait Place","New Development",Packaging,55.966279402109,-3.2605553997293
"Ferry Gait Place","New Development","Bottle Bank - Mixed",55.966279402109,-3.2605553997293
"Ferry Gait Place","New Development",Packaging,55.966279402109,-3.2605553997293
"Ferry Gait Place","New Development","Paper Bank",55.966279402109,-3.2605553997293
"Ferry Gait Place","New Development",Packaging,55.966279402109,-3.2605553997293
"Ferry Gait Place","New Development","Bottle Bank - Mixed",55.966279402109,-3.2605553997293
"Ferry Gait Place","New Development",Packaging,55.966279402109,-3.2605553997293
"Ferry Road","West Edinburgh Shopping Centre","Bottle Bank - Brown",55.967248984346,-3.2465041876147
"Ferry Road",Morrisons,"Textile Bank",55.969624963751,-3.2309268407443
"Ferry Road","No. 206 Ferry Road - Trinity Park","Paper Bank",55.973651130575,-3.1924692303283
